time_of_day,track_name,artist_name
Evening,Shattered Dreams - Remastered 2008,Johnny Hates Jazz
Evening,Lost Boy,Ruth B.
Evening,Pieces,Sum 41
Evening,All I Want,A Day To Remember
Evening,Whistle,Flo Rida
Evening,RAMelia (Tribute To Amelia) - Original Mix,RAM
Evening,The Truth Untold (feat. Steve Aoki),BTS
Morning,The Truth Untold (feat. Steve Aoki),BTS
Morning,Forever Young,BLACKPINK
Afternoon,En Livstid I Krig,Sabaton
Afternoon,Forever Young,BLACKPINK
Afternoon,EVERYDAY,WINNER
Afternoon,To the sky,CLC
Afternoon,Remind Me to Forget,Kygo
Afternoon,Candy Pop,TWICE
Afternoon,Universe,EXO
Afternoon,Psycho (feat. Ty Dolla $ign),Post Malone
Afternoon,Go Go,BTS
Afternoon,DDU-DU DDU-DU,BLACKPINK
Afternoon,no tears left to cry,Ariana Grande
Afternoon,BRAND NEW GIRL,TWICE
Afternoon,Glorious (feat. Skylar Grey),Macklemore
Afternoon,My Second Date,Red Velvet
Afternoon,All Falls Down (feat. Juliander),Alan Walker
Afternoon,The Eve,EXO
Afternoon,Me Gustas Tu,GFRIEND
Afternoon,Friends (with BloodPop®),Justin Bieber
Afternoon,NEKKOYA (PICK ME),PRODUCE 48
Evening,I Knew You Were Trouble.,Taylor Swift
Evening,"Take Me Home, Country Roads - Original Version",John Denver
Evening,Little Lies - 2017 Remaster,Fleetwood Mac
Evening,Rock My Body,R3HAB
Evening,Get Out,CHVRCHES
Evening,something to remember,Matt Hansen
Evening,I Fall Apart,Post Malone
Evening,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",mgk
Evening,1-800-273-8255,Logic
Evening,Grace,Lewis Capaldi
Evening,Talkin' Bout a Revolution,Tracy Chapman
Evening,Firestone,Kygo
Evening,Welcome to My Life,Simple Plan
Evening,On Top Of The World,Imagine Dragons
Evening,Club Can't Handle Me (feat. David Guetta),Flo Rida
Evening,In Your Eyes,The Weeknd
Evening,Mr. Vain Recall - Radio Edit,Culture Beat
Evening,Supadupafly - On Air Edit,666
Evening,Dooh Dooh,Barcode Brothers
Evening,Living on Video - Neodisco Edit,Lazard
Evening,I Forgive You - (Chromeo Remix) [radio edit],Sia
Evening,I Can Do It With a Broken Heart - Dombresky Remix,Taylor Swift
Evening,Adelante - Radio Edit,Sash!
Evening,Stan,Eminem
Night,Jungle,Alok
Night,FELL IN LOVE,blink-182
Night,I WONT GIVE UP - HARDSTYLE,Mirin Brah
Night,LIGHTS,HARDSTYLE CVNT
Night,My Soldiers Rage,Maul
Night,OTHER SIDE,blink-182
Afternoon,Call It Love,Felix Jaehn
Afternoon,River (feat. Ed Sheeran),Eminem
Afternoon,Euphoria,Loreen
Afternoon,Hall of Fame (feat. will.i.am),The Script
Afternoon,Girlfriend,Avril Lavigne
Afternoon,If I Lose Myself - Alesso vs OneRepublic,OneRepublic
Afternoon,Chambea,Bad Bunny
Afternoon,The Real Slim Shady,Eminem
Afternoon,Lose Yourself,Eminem
Evening,Don't Leave Me,blink-182
Evening,Kingdom,Downstait
Evening,Stay Mine - Gabry Ponte Remix,Timmy Trumpet
Evening,The Next Episode,Dr. Dre
Evening,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.
Evening,Get Money,Junior M.A.F.I.A.
Evening,Check the Rhime,A Tribe Called Quest
Evening,My Name Is,Eminem
Evening,Intergalactic - Remastered 2009,Beastie Boys
Evening,What You Want (feat. Total),Mase
Evening,Feel Me Flow,Naughty By Nature
Evening,Can I Kick It?,A Tribe Called Quest
Evening,Big Pimpin',JAY-Z
Evening,It Was A Good Day,Ice Cube
Evening,Just Don't Give A Fuck,Eminem
Evening,Put Your Hands Where My Eyes Could See (feat. Jamal),Busta Rhymes
Evening,Dear Mama,2Pac
Evening,No Matter What,Boyzone
Evening,I Do (Cherish You),98º
Evening,Nervous - Acoustic,Gavin James
Evening,Sorry Seems To Be The Hardest Word,Blue
Evening,You Raise Me Up,Westlife
Evening,Breaking the Habit,Linkin Park
Evening,4 sekunder,Magnus Uggla
Evening,Jag blir hellre jagad av vargar,Orup
Evening,It's Time,Imagine Dragons
Evening,Bruises,Lewis Capaldi
Morning,This Is War,Thirty Seconds To Mars
Morning,"You're Gonna Go Far, Kid",The Offspring
Afternoon,Take on Me,a-ha
Afternoon,Kleiner Satellit,Blümchen
Afternoon,Du und ich,Blümchen
Afternoon,Bicycle Race,Blümchen
Afternoon,Herzen haben Flügel,Blümchen
Afternoon,Odysee in 3D,Blümchen
Afternoon,Nur geträumt,Blümchen
Afternoon,Gib mir noch Zeit,Blümchen
Afternoon,Verrückte Jungs,Blümchen
Afternoon,Schmetterlinge,Blümchen
Afternoon,Eisblumen,Blümchen
Evening,Du och jag mot hela världen,Magnus Uggla
Evening,Leave A Trace,CHVRCHES
Evening,"Louder, Harder, Better",Galantis
Night,An Angel's Love,Alex M.O.R.P.H.
Night,Victoria,Magnus Uggla
Night,"Skandal bjotis (Det är inte kärlek, det är kramp)",Magnus Uggla
Night,Bury It,CHVRCHES
Night,Someone You Loved,Lewis Capaldi
Night,Human,The Killers
Night,On Top Of The World,Imagine Dragons
Night,I Dissolve In You,Costa
Night,Whatever It Takes,Imagine Dragons
Night,Everytime We Touch,Cascada
Night,Take It Easy - 2013 Remaster,Eagles
Night,It's That Time - FISHER Remix,Marlon Hoffstadt
Night,"Good Luck, Babe!",Chappell Roan
Night,The Edge Of Glory,Lady Gaga
Night,Heaven Is A Place On Earth,Belinda Carlisle
Night,Here Without You,3 Doors Down
Night,Before You Leave Me,Alex Warren
Night,Dancing On My Own,Calum Scott
Night,Another Love,Tom Odell
Night,Creep,Radiohead
Night,Let It All Go,Birdy
Night,Try,P!nk
Night,Nothing Compares 2 U,Sinéad O'Connor
Night,Fade Into You,Mazzy Star
Night,This Year's Love,David Gray
Night,when the party's over,Billie Eilish
Night,Let You Down,NF
Night,Slipping Through My Fingers,ABBA
Night,1-800-273-8255,Logic
Evening,Burning,Lewis Capaldi
Evening,Leave Me Slowly,Lewis Capaldi
Evening,How This Ends,Lewis Capaldi
Evening,How I'm Feeling Now,Lewis Capaldi
Evening,The Fiddle,Basic Element
Evening,Queen of Love,Basic Element
Evening,All I Ever Wanted - Radio Edit,Basshunter
Evening,Will I Ever,Alice Deejay
Evening,Children,Robert Miles
Evening,Jumping All Over The World,Scooter
Evening,Du und ich,Blümchen
Evening,For An Angel - PvD Angel In Heaven Radio Edit,Paul van Dyk
Evening,Gib mir noch Zeit,Blümchen
Evening,It's My Life,Dr. Alban
Evening,Faster Harder Scooter,Scooter
Night,Angels Crying,E-Type
Night,True Believer,E-Type
Night,Dragostea Din Tei - Dj Aligator Vs CS-Jay Radio Edit,O-Zone
Night,Rocksteady Love feat. Turbo B. - Radio Edit,Victoria Silvstedt
Night,Désenchantée,Kate Ryan
Night,Transmission - Armin van Buuren Remix,Eelke Kleijn
Night,FATALITY,Kordhell
Night,Darkness Took You Home,Silencee
Night,Call Me,plenka
Night,Show Them Why You're Better,Rais Shaikh
Night,FEEL NOTHING,ANIZYZ
Night,Under Pressure,Darrell Story
Night,Sparks,MEDUZA
Night,Lightning - Ghost Rider & Ranji Remix Extended,Stonefox
Night,Two Hundred (Stay With Me),Jeremy Vancaulart
Night,Fight Song,Rachel Platten
Night,Time After Time,Cyndi Lauper
Night,Wrecking Ball,Miley Cyrus
Night,Meant to Be (feat. Florida Georgia Line),Bebe Rexha
Night,Anti-Hero,Taylor Swift
Night,SNAP,Rosa Linn
Night,The Lady In Red,Chris de Burgh
Night,Bette Davis Eyes,Kim Carnes
Night,Drive - 2017 Remaster,The Cars
Night,All Out of Love,Air Supply
Night,"The Saga Begins (Lyrical Adaption of ""American Pie"")","""Weird Al"" Yankovic"
Night,How Am I Supposed to Live Without You,Michael Bolton
Night,Making Love Out of Nothing at All,Air Supply
Morning,my ex's best friend (with blackbear),mgk
Afternoon,Material Girl,Madonna
Afternoon,Stronger (What Doesn't Kill You),Kelly Clarkson
Afternoon,Everything Has Changed,Taylor Swift
Evening,Stop And Stare,OneRepublic
Evening,Leave It Behind,Basic Element
Evening,The Logical Song,Scooter
Morning,How Am I Supposed to Live Without You,Michael Bolton
Morning,What Makes You Beautiful,One Direction
Morning,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins
Morning,I Do (Cherish You),98º
Morning,I Swear,All-4-One
Morning,Everybody Get Up - Radio Edit,Five
Morning,Quit Playing Games (With My Heart),Backstreet Boys
Evening,Uptown Girl - Radio Edit,Westlife
Evening,Radioactive,Imagine Dragons
Morning,Easy Lover,Philip Bailey
Morning,Total Eclipse of the Heart,Bonnie Tyler
Morning,Coming True,Daniel Lindström
Morning,Right Here Right Now (My Heart Belongs to You),Agnes
Morning,Everything Changes,Markus Fagervall
Morning,This Moment,Marie Picasso
Morning,Unbelievable,Lisa Ajax
Morning,Can’t Hold Me Down,Martin Almgren
Morning,With Every Bit Of Me,Kevin Borg
Morning,Higher,Erik Grönwall
Morning,Heaven,Bryan Adams
Afternoon,Right Here Right Now (My Heart Belongs to You),Agnes
Afternoon,Rain,Tusse
Afternoon,Unbelievable,Lisa Ajax
Afternoon,Can’t Hold Me Down,Martin Almgren
Afternoon,Playing With Fire,LIAMOO
Afternoon,Treading Water,Chris Kläfford
Afternoon,Used To Me,Nadja Holm
Afternoon,Never Say Goodbye,Bon Jovi
Afternoon,You Win Again,Bee Gees
Afternoon,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins
Afternoon,Suddenly,Billy Ocean
Afternoon,You're the Inspiration - 2006 Remaster,Chicago
Afternoon,Do You Remember? - 2016 Remaster,Phil Collins
Afternoon,Foolish Beat,Debbie Gibson
Afternoon,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker
Afternoon,"Baby, Come To Me",Patti Austin
Afternoon,Love Changes (Everything),Climie Fisher
Evening,Love Will Lead You Back,Taylor Dayne
Afternoon,Leave It Behind,Basic Element
Afternoon,Living on Video - Neodisco Edit,Lazard
Afternoon,Fred Come to Bed,E-Rotic
Afternoon,Mysterious Times,Tina Cousins
Afternoon,Around the World (La La La La La) - Radio Version,A Touch Of Class
Afternoon,Supadupafly - On Air Edit,666
Afternoon,Another Night,Real McCoy
Afternoon,The Logical Song,Scooter
Afternoon,Paradise - Radio Version,E-Type
Afternoon,Beds Are Burning,Novaspace
Afternoon,Ella Elle L A,Kate Ryan
Afternoon,SMS,Barcode Brothers
Afternoon,Barbie Girl,Aqua
Afternoon,Dreams (Will Come Alive),2 Brothers On The 4th Floor
Afternoon,Omen 3 - Rene Rodrigezz Cut,Magic Affair
Afternoon,I'll never let you know,Basic Element
Afternoon,Voyage voyage,Kate Ryan
Afternoon,Adelante - Radio Edit,Sash!
Afternoon,Life - Radio Edit,Haddaway
Afternoon,Eurofighter,E-Type
Afternoon,Baby Baby,Corona
Afternoon,Désenchantée,Kate Ryan
Afternoon,Omen 3 - Nightshifterz Radio,Magic Affair
Afternoon,Russian Lullaby,E-Type
Afternoon,Megamix,Alice Deejay
Afternoon,I Turn To You - Hex Hector Radio Mix,Melanie C
Afternoon,Revolution,Basic Element
Afternoon,Dooh Dooh,Barcode Brothers
Afternoon,The Question Is What Is The Question?,Scooter
Afternoon,Sex On The Phone,E-Rotic
Afternoon,Everywhere,Master Blaster
Afternoon,Stuck On Replay,Scooter
Afternoon,Vision of My Mind,Basic Element
Evening,Voyage voyage,Kate Ryan
Evening,Life - Radio Edit,Haddaway
Evening,Revolution,Basic Element
Evening,Stuck On Replay,Scooter
Evening,Beds Are Burning,Novaspace
Evening,Sex On The Phone,E-Rotic
Evening,Fred Come to Bed,E-Rotic
Evening,Mysterious Times,Tina Cousins
Evening,I Turn To You - Hex Hector Radio Mix,Melanie C
Evening,"Kleiner Satellit (Piep, Piep) - Satellit in der Luft Mix",Blümchen
Evening,Another Night,Real McCoy
Evening,Everywhere,Master Blaster
Evening,The Question Is What Is The Question?,Scooter
Evening,Désenchantée,Kate Ryan
Evening,Paradise - Radio Version,E-Type
Evening,Vision of My Mind,Basic Element
Evening,Omen 3 - Nightshifterz Radio,Magic Affair
Evening,Around the World (La La La La La) - Radio Version,A Touch Of Class
Evening,Vill ha dig,Drömhus
Evening,Posse (I Need You On The Floor),Scooter
Morning,Dreaming People,Jay Smith
Afternoon,Kokomo,The Beach Boys
Afternoon,OMG,Hov1
Afternoon,Heartbreak,Hov1
Afternoon,Pari,Hov1
Afternoon,Gudarna på Västerbron,Hov1
Afternoon,Vill inte ha dig,Hov1
Evening,Gråzon,Hov1
Evening,Förlåt - Bonus Track,Hov1
Evening,Heartbreak,Hov1
Evening,Gudarna på Västerbron,Hov1
Evening,Dansar aldrig nykter,Magnus Uggla
Evening,Stan e mörk,Hov1
Evening,In My Head,Galantis
Morning,Drive - 2017 Remaster,The Cars
Morning,Keep on Loving You,REO Speedwagon
Morning,Playing With Fire,LIAMOO
Afternoon,Weightless,Birkir Blær
Afternoon,Välkommen,Spotify
Afternoon,Creep,Radiohead
Afternoon,The Pretender,Lewis Capaldi
Afternoon,Sonne,Rammstein
Evening,Sonne,Rammstein
Night,Sonne,Rammstein
Night,Ich will,Rammstein
Night,BAD NEWS,blink-182
Morning,Do You Know? (The Ping Pong Song),Enrique Iglesias
Morning,All I Ever Wanted - Radio Edit,Basshunter
Morning,How This Ends,Lewis Capaldi
Morning,Herz an Herz,Blümchen
Morning,Sonne,Rammstein
Morning,Hand i hand,Magnus Uggla
Morning,Centrumhets,Magnus Uggla
Morning,Staffans matematik,Magnus Uggla
Morning,Graffiti - Hansa Session,CHVRCHES
Morning,Chiquitita,ABBA
Morning,Dyngrak,Magnus Uggla
Morning,Empty Threat,CHVRCHES
Morning,Fula gubbar,Magnus Uggla
Morning,Used To Me,Nadja Holm
Morning,If It Wasn't For The Nights,ABBA
Morning,Mitt decennium,Magnus Uggla
Morning,Auf wiedersehen,Hov1
Morning,Nitar och läder,Magnus Uggla
Morning,Nu har pappa laddat bössan,Magnus Uggla
Morning,Jag skiter,Magnus Uggla
Afternoon,Jag skiter i Amerika (Living in America),Magnus Uggla
Afternoon,Du och jag mot hela världen,Magnus Uggla
Afternoon,Häng med på party,Magnus Uggla
Afternoon,"I Do, I Do, I Do, I Do, I Do",ABBA
Afternoon,Mälarö kyrka,Magnus Uggla
Afternoon,Dancin' to the Sound of a Broken Heart,Galantis
Afternoon,Chiquitita,ABBA
Afternoon,Vem kan man lita på,Magnus Uggla
Afternoon,Jånni Balle,Magnus Uggla
Afternoon,Call If You Need Me,Galantis
Afternoon,Breakthrough,TWICE
Evening,Really Gone - Hansa Session,CHVRCHES
Evening,Chiquitita,ABBA
Evening,Visa,Magnus Uggla
Evening,Stockholms heta nätter,Magnus Uggla
Evening,Joey Killer,Magnus Uggla
Morning,Glory of Love,Peter Cetera
Morning,The Power of Love,Jennifer Rush
Morning,Alone Again,The Weeknd
Morning,Pom pom (Magnus Ugglas fanfar),Magnus Uggla
Morning,nothing inside (feat. iann dior),mgk
Morning,Clearest Blue,CHVRCHES
Morning,Asfaltbarn,Magnus Uggla
Morning,1:a gången,Magnus Uggla
Afternoon,How Do I Live,LeAnn Rimes
Morning,We've Got Tonight,Kenny Rogers
Morning,Dernière danse - Techno Mix,Indila
Afternoon,I Won't Give Up,Jason Mraz
Afternoon,Dernière danse - Techno Mix,Indila
Evening,Unbelievable,Lisa Ajax
Afternoon,Not Afraid,Eminem
Evening,Everything Changes,Markus Fagervall
Morning,The One You Love,Glenn Frey
Morning,The Emptiness Machine,Linkin Park
Afternoon,Faster Harder Scooter,Scooter
Afternoon,A Bar Song (Tipsy),Shaboozey
Afternoon,9 to 5,Dolly Parton
Afternoon,"Take Me Home, Country Roads",John Denver
Afternoon,I Walk The Line - Single Version,Johnny Cash
Afternoon,Meant to Be (feat. Florida Georgia Line),Bebe Rexha
Afternoon,Thinkin’ Bout Me,Morgan Wallen
Afternoon,On the Road Again,Willie Nelson
Afternoon,Sun to Me,Zach Bryan
Afternoon,Rich Men North of Richmond,Oliver Anthony Music
Afternoon,Cowgirls (feat. ERNEST),Morgan Wallen
Afternoon,Cotton Fields,Creedence Clearwater Revival
Afternoon,Rose Garden,Lynn Anderson
Afternoon,Coal,Dylan Gossett
Afternoon,Jackson,Johnny Cash
Afternoon,Dial Drunk (with Post Malone),Noah Kahan
Afternoon,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings
Afternoon,Ain’t That Some,Morgan Wallen
Afternoon,Straight and Narrow,Sam Barber
Afternoon,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash
Afternoon,Buy Dirt,Jordan Davis
Afternoon,You Should Probably Leave,Chris Stapleton
Afternoon,Annie's Song,John Denver
Afternoon,Where the Wild Things Are,Luke Combs
Afternoon,I Walk the Line,Johnny Cash
Afternoon,Pink Skies,Zach Bryan
Afternoon,East Bound and Down,Jerry Reed
Afternoon,Here You Come Again,Dolly Parton
Afternoon,Achy Breaky Heart,Billy Ray Cyrus
Afternoon,God's Gonna Cut You Down,Johnny Cash
Afternoon,Carry You Home,Alex Warren
Afternoon,Coward Of The County,Kenny Rogers
Afternoon,A Lot More Free,Max McNown
Afternoon,Follow Me,Uncle Kracker
Afternoon,The Emptiness Machine,Linkin Park
Afternoon,Set Fire to the Rain,Adele
Night,The Emptiness Machine,Linkin Park
Morning,Casablanca,Bertie Higgins
Morning,Going Blind,Lilyjets
Morning,Sacrifice,Elton John
Morning,Not Afraid,Eminem
Morning,L'Amour Toujours,Gigi D'Agostino
Morning,Drive By,Train
Morning,Rich Love (with Seeb),OneRepublic
Morning,Children,Robert Miles
Morning,One (Always Hardcore),Scooter
Morning,Faint,Linkin Park
Afternoon,Call Me When You're Sober,Evanescence
Afternoon,Endless Summer,Scooter
Afternoon,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler
Morning,Rise To The Occasion,Kurt Nilsen
Morning,Wind Beneath My Wings,Bette Midler
Evening,Marbella,Ant Wan
Evening,Call If You Need Me,Galantis
Morning,Open Arms (2022 Remaster),Journey
Morning,Alone Again (feat. Jump Smokers) - Alternate Mix,Alyssa Reid
Morning,Sun & Moon - Blastoyz Remix,Above & Beyond
Afternoon,With Every Bit Of Me,Kevin Borg
Afternoon,Tokyo - Radio Version,Danny Saucedo
Evening,Ignition - Remix,R. Kelly
Evening,Dilemma,Nelly
Evening,Ride Wit Me,Nelly
Evening,Hot In Herre,Nelly
Evening,The World's Greatest,R. Kelly
Evening,Just A Dream,Nelly
Morning,The World's Greatest,R. Kelly
Morning,Alone,Heart
Morning,Nessaja,Scooter
Morning,Uptown Girl,Billy Joel
Morning,Slipping Through My Fingers,ABBA
Morning,Control,Zoe Wees
Morning,Ghost Town,Benson Boone
Morning,jar of hearts,Christina Perri
Morning,Need You Now,Lady A
Morning,Try,P!nk
Morning,Never Say Never,The Fray
Afternoon,All Too Well (Taylor's Version),Taylor Swift
Morning,Lover's Moon,Glenn Frey
Morning,"Hey, Soul Sister",Train
Morning,I'll Be Loving You (Forever),New Kids On The Block
Morning,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin
Morning,I Won't Cry,Elin Lanto
Evening,Keith,Kaylee Bell
Evening,The Devil Went Down to Georgia,The Charlie Daniels Band
Evening,How Do I Live,LeAnn Rimes
Evening,A Bar Song (Tipsy),Shaboozey
Evening,"Take Me Home, Country Roads",John Denver
Evening,Thinkin’ Bout Me,Morgan Wallen
Evening,I Walk The Line - Single Version,Johnny Cash
Evening,Sun to Me,Zach Bryan
Evening,sun to me,mgk
Evening,På gator röda och blå,Björns Band
Evening,God's Plan,Drake
Evening,What is Love?,TWICE
Evening,Magic Shop,BTS
Evening,LOVE SCENARIO,iKON
Evening,AIR,WINNER
Evening,First Love,BTS
Evening,Congratulations,Post Malone
Evening,SWEET TALKER,TWICE
Evening,Palette (feat. G-DRAGON),IU
Evening,My Second Date,Red Velvet
Evening,Wait a Minute,Girls' Generation
Evening,River (feat. Ed Sheeran),Eminem
Evening,Zillionaire,Flo Rida
Evening,Red Flavor,Red Velvet
Evening,Universe,EXO
Morning,Baby Can I Hold You,Tracy Chapman
Morning,Truly Madly Deeply,Savage Garden
Afternoon,Freaky Friday (feat. Chris Brown),Lil Dicky
Afternoon,rockstar (feat. 21 Savage),Post Malone
Afternoon,DNA,BTS
Afternoon,love4eva (feat. Grimes),LOONA/yyxy
Afternoon,Energetic,Wanna One
Afternoon,RAMelia (Tribute To Amelia) - Original Mix,RAM
Afternoon,BOOMBAYAH,BLACKPINK
Afternoon,Monster,EXO
Afternoon,Bad Boy,Red Velvet
Afternoon,Dance You Off,Benjamin Ingrosso
Afternoon,The Truth Untold (feat. Steve Aoki),BTS
Afternoon,Bästa Kompisar,Coola Kids
Evening,love4eva (feat. Grimes),LOONA/yyxy
Evening,LOVE WHISPER (Instrumental),GFRIEND
Evening,BEAUTIFUL,iKON
Evening,Ice Cream Cake,Red Velvet
Evening,Alone,Marshmello
Evening,Power Up,Red Velvet
Morning,Gabriellas sång,Molly Sandén
Morning,Everytime We Touch,Cascada
Morning,I Cry,Flo Rida
Morning,When We Stand Together,Nickelback
Morning,Bye Bye Bye,*NSYNC
Morning,Burnin' Up,Jonas Brothers
Morning,Ghost,Ella Henderson
Morning,Jag vill ha en egen måne,Ted Gärdestad
Morning,Slå mig hårt i ansiktet,Thomas Stenström
Morning,Vårens första dag,Laleh
Morning,Vågorna,Uno Svenningsson
Evening,Varje gång jag ser dig,Lisa Nilsson
Night,TURPENTINE,blink-182
Night,Liar,Jelly Roll
Night,Unbelievable,Lisa Ajax
Morning,Straight From The Heart,Bryan Adams
Morning,Ta undulaten,Martin Stenmarck
Morning,I WONT GIVE UP - HARDSTYLE,Mirin Brah
Afternoon,Stay,Rihanna
Afternoon,you broke me first,Tate McRae
Afternoon,Let Her Go,Passenger
Afternoon,Control,Zoe Wees
Afternoon,Part Of Me,Katy Perry
Afternoon,Another Love,Tom Odell
Afternoon,Shallow - Radio Edit,Lady Gaga
Afternoon,"Check Yes, Juliet",We The Kings
Afternoon,It's Time,Imagine Dragons
Afternoon,Every Night,Imagine Dragons
Afternoon,I Don't Mind,Imagine Dragons
Afternoon,Hear Me,Imagine Dragons
Afternoon,Bleeding Out,Imagine Dragons
Afternoon,On Top Of The World - RAC Remix,Imagine Dragons
Afternoon,DRÄNK DEN,Hooja
Afternoon,MER & MER,Hooja
Evening,Ta dig hem,Stiftelsen
Evening,Utanför din dörr,Stiftelsen
Evening,Sov med änglarna,Stiftelsen
Evening,Rotlös,Stiftelsen
Evening,Mot världens rand,Stiftelsen
Evening,Vi har livet kvar,Stiftelsen
Evening,Nu har vi varann,Stiftelsen
Evening,Ett mörker utan ljus,Stiftelsen
Evening,Till landet ingenstans,Stiftelsen
Evening,Darling,Stiftelsen
Evening,Oro istället för kraft,Stiftelsen
Evening,Vildhjärta,Stiftelsen
Evening,Förkyld,Stiftelsen
Evening,Vår sommarnatt,Stiftelsen
Evening,"Jag lovar (svårmod, jalusi & kärlek, Vol. 1)",Stiftelsen
Evening,Kropp utan ande,Stiftelsen
Evening,Du hinner aldrig ifatt,Stiftelsen
Evening,Fyra andetag,Stiftelsen
Evening,Vilsen,Stiftelsen
Evening,Ur balans,Stiftelsen
Evening,Vi gör det igen,Stiftelsen
Evening,En vampyr har alltid fest,Stiftelsen
Evening,Hon finns överallt,Stiftelsen
Evening,Gottsunda,Stiftelsen
Evening,När du går,Stiftelsen
Evening,Moder jord,Stiftelsen
Evening,Hyckleri,Stiftelsen
Evening,"Ditt andra jag - Recorded At Spotify Studios, Stockholm",Stiftelsen
Evening,Faller,Stiftelsen
Evening,Hur vi måste vara,Stiftelsen
Morning,Bara brustna band,Stiftelsen
Morning,One More Night - 2016 Remaster,Phil Collins
Afternoon,Ta undulaten,Martin Stenmarck
Evening,I'll Make Love To You,Boyz II Men
Night,når du slår ut håret blir jeg slått ut,Broiler
Night,Mujaffa,Broiler
Night,Supernatural,Adam Woods
Night,KAOS,LBSB
Night,Badebussen (feat. Kjartan Lauritzen),DJ MøMø
Night,Ikväll Igen,Bolaget
Night,Dragon,LIAMOO
Night,Happy That You Found Me,Danny Saucedo
Night,Astronaut - Spotify Singles,Bolaget
Night,Heroes Are Calling,Smash Into Pieces
Night,Samurai Swords,Matoma
Night,"Flyga som en ripa - Från ""Ett sista race""",Hooja
Night,FULLA,Silje Bakke
Night,Six Feet Under,Smash Into Pieces
Night,Unforgettable,Marcus & Martinus
Night,Hålla mig,Molly Sandén
Night,Que Sera,Medina
Night,Misstag,Miss Li
Night,Välkommen ner,Bolaget
Night,Be för mig,Dom Första
Night,Låt Mig Va,Bolaget
Night,Circus X,SCARLET
Night,UNGA & FRIA,FRÖKEN SNUSK
Night,Sörbäckenkartellen,Bröderna Öhman
Night,GÅRDSBÖG,Edvin Törnblom
Night,FREAKY,Ringnes-Ronny
Night,Farväl,Bolaget
Night,Give My Heart A Break,Cazzi Opeia
Night,För Dig,Klaudy
Night,Drink And Shout,Prezioso
Night,Caramelldansen,Alfons
Night,Mekke bil (feat. Tor-Anders Ringnes),Hagle
Night,Fakk dig älskling,Kuselofte
Night,MAYDAY (fjällräddningspatrullen),Hooja
Night,EN GÅNG TILL,Hooja
Night,Still the one,Björn Gustafsson
Night,Maraton (feat. Eah Jé),Miss Li
Night,Jeg vil ha (Parlamentet),Fjellrev
Night,GAMMAL I GEMET,Hooja
Night,Effortless,Jacqline
Night,When I'm Gone,Maria Sur
Night,Damdiggida,KEiiNO
Night,My AI,Super Rob
Night,IN MED EN PRILLA,LOOKET
Night,Never Be Lonely - Cascada Remix,Jax Jones
Night,Piller i Hjertet,TIX
Night,30 KM/H,Lia Larsson
Morning,Hello,Lionel Richie
Afternoon,All Out of Love,Air Supply
Afternoon,Love Will Lead You Back,Taylor Dayne
Morning,Händerna mot himlen,Petra Marklund
Evening,Handlake Village,Takida
Evening,Coming True,Daniel Lindström
Evening,Higher,Erik Grönwall
Evening,With Every Bit Of Me,Kevin Borg
Evening,Gabriellas sång,Molly Sandén
Evening,Roads,Vargas & Lagola
Evening,Rain,Tusse
Evening,Jag vill ha en egen måne,Ted Gärdestad
Evening,Jaded,Takida
Evening,Tokyo - Radio Version,Danny Saucedo
Evening,Everything,Sebastian Walldén
Evening,Treading Water,Chris Kläfford
Evening,What Happened To Us,Chris Kläfford
Evening,Vågorna,Uno Svenningsson
Evening,Flowerchild (The Beauty Of Stray),Takida
Evening,Can’t Hold Me Down,Martin Almgren
Night,Hon finns överallt,Stiftelsen
Night,Fyra andetag,Stiftelsen
Night,Coming True,Daniel Lindström
Night,Rotlös,Stiftelsen
Night,Higher,Erik Grönwall
Night,Till landet ingenstans,Stiftelsen
Night,With Every Bit Of Me,Kevin Borg
Night,Call Me When You're Sober,Evanescence
Night,Då står pojkarna på rad,Orup
Night,Gabriellas sång,Molly Sandén
Night,Dance You Off,Benjamin Ingrosso
Morning,My Immortal,Evanescence
Morning,Can't Fight This Feeling,REO Speedwagon
Morning,Smoke Gets In Your Eyes,Patti Austin
Afternoon,Glory of Love,Peter Cetera
Afternoon,Time After Time,Cyndi Lauper
Afternoon,Saving All My Love for You,Whitney Houston
Afternoon,Easy Lover,Philip Bailey
Afternoon,The Power of Love,Jennifer Rush
Afternoon,Can't Fight This Feeling,REO Speedwagon
Afternoon,Waiting for a Girl like You,Foreigner
Evening,FREAKY,Ringnes-Ronny
Evening,Be för mig,Dom Första
Evening,Fakk dig älskling,Kuselofte
Evening,För Dig,Klaudy
Evening,Dör för dig,Danny Saucedo
Evening,If Only You,Danny Saucedo
Evening,Allt som jag känner,Tone Norum
Night,Dover Calais,Freestyle
Night,For Evigt,Volbeat
