time_of_day,track_name,artist_name,bpm
Night,Sometimes,Britney Spears,High
Morning,Temple Of Light,Wildstylez,Medium
Morning,Houdini,Eminem,High
Afternoon,Behind These Hazel Eyes,Kelly Clarkson,High
Afternoon,Please Please Please,Sabrina Carpenter,Medium
Afternoon,Shots - Broiler Remix,Imagine Dragons,Medium
Afternoon,Lovers on the Sun (feat. Sam Martin),David Guetta,Medium
Afternoon,Stole the Show,Kygo,Medium
Afternoon,My Sharona,The Knack,High
Afternoon,Crusade - Club Edit,Gabry Ponte,Medium
Afternoon,Laserface 01 (Aperture),Gareth Emery,Medium
Afternoon,In Your Eyes (feat. Alida),Robin Schulz,Medium
Afternoon,Your Love (9PM),ATB,Medium
Morning,Jungle,Alok,Medium
Evening,Can't Help Falling in Love,Elvis Presley,High
Evening,Straight From The Heart,Bryan Adams,Low
Evening,Intro,Cast,Low
Evening,Somewhere Over The Rainbow - Dialogue,Cast,Medium
Evening,I Love You - Dialogue,Cast,Medium
Evening,Unbelievable - Dialogue,Cast,Medium
Evening,Scene 98 - Dialogue,Cast,Medium
Evening,Twelve Notes - Dialogue,Cast,Medium
Evening,I'll Never Love Again - Extended Version,Lady Gaga,Medium
Evening,Death Stranding,CHVRCHES,Medium
Morning,Sommartid,Magnus Uggla,Medium
Morning,Call If You Need Me,Galantis,Medium
Afternoon,Himlen runt hörnet,Lisa Nilsson,Medium
Afternoon,Can't Help Falling in Love,Elvis Presley,High
Afternoon,Perfect,Ed Sheeran,Medium
Evening,(Everything I Do) I Do It For You,Bryan Adams,Low
Afternoon,Fast Car,Luke Combs,Medium
Evening,Pom pom (Magnus Ugglas fanfar),Magnus Uggla,Medium
Afternoon,Best Day Of My Life,American Authors,Medium
Afternoon,SWEET DISPOSITION HARDSTYLE,AESTHETICA,Medium
Afternoon,Living On Video - Hardstyle Version,TCM,Medium
Afternoon,YES TO HEAVEN - HARDSTYLE,POSEIDON,Medium
Afternoon,Headset,Tic-Tekk-Toe,Medium
Afternoon,Some Say - Hardstyle,LEOJ,Medium
Afternoon,I WAS MADE FOR LOVIN' YOU - HARDSTYLE,POSEIDON,Medium
Afternoon,La La Gymstyle Zyzz,ElWosky,Medium
Afternoon,Addicted To You,Frignoize,Medium
Afternoon,Dancing On My Own,Calum Scott,Medium
Afternoon,The End.,My Chemical Romance,High
Afternoon,House of Wolves,My Chemical Romance,Medium
Afternoon,Sleep,My Chemical Romance,High
Evening,Blood - Hidden Track,My Chemical Romance,Medium
Evening,Decepticons,Steve Jablonsky,Medium
Evening,Autobots,Steve Jablonsky,Medium
Evening,Arrival to Earth,Steve Jablonsky,Medium
Evening,Witwicky,Steve Jablonsky,Medium
Night,Downtown Battle,Steve Jablonsky,Medium
Night,Sector 7,Steve Jablonsky,Medium
Night,Bumblebee Captured,Steve Jablonsky,Medium
Night,You're a Soldier Now,Steve Jablonsky,Medium
Night,Arrival to Earth,Steve Jablonsky,Medium
Night,Witwicky,Steve Jablonsky,Medium
Afternoon,Arrival to Earth,Steve Jablonsky,Medium
Evening,Desert Queen,Adam Beyer,Medium
Evening,Downtown Battle,Steve Jablonsky,Medium
Evening,Sector 7,Steve Jablonsky,Medium
Evening,Bumblebee Captured,Steve Jablonsky,Medium
Evening,You're a Soldier Now,Steve Jablonsky,Medium
Evening,Sam on the Roof,Steve Jablonsky,Medium
Evening,Optimus vs. Megatron,Steve Jablonsky,Medium
Evening,"No Sacrifice, No Victory",Steve Jablonsky,Medium
Evening,The All Spark,Steve Jablonsky,Medium
Evening,Deciphering the Signal,Steve Jablonsky,Medium
Evening,Frenzy,Steve Jablonsky,Medium
Evening,Optimus,Steve Jablonsky,Medium
Evening,Bumblebee,Steve Jablonsky,Medium
Evening,Soccent Attack,Steve Jablonsky,Medium
Evening,Sam at the Lake,Steve Jablonsky,Medium
Night,Two Steps from Heaven,I Hate Models,Medium
Night,Desert Queen,Adam Beyer,Medium
Night,Imagination,Felix Kröcher,Medium
Night,Bonafide,Karla Blum,Medium
Morning,The End.,My Chemical Romance,High
Morning,Wrecking Ball,Miley Cyrus,High
Afternoon,Heaven - David Guetta & MORTEN Remix,Avicii,Medium
Afternoon,Stardust - Original Mix,Chris Metcalfe,High
Afternoon,I'll Be Here For You,Sick Individuals,Low
Afternoon,Over & Done - Averro Remix,Klaas,Medium
Afternoon,Svag,Victor Leksell,High
Afternoon,Replica,Nicky Romero,Medium
Afternoon,Hello,Mohombi,Medium
Afternoon,The Mother We Share,CHVRCHES,Low
Afternoon,The Man,Taylor Swift,Low
Afternoon,ALL IN MY HEAD,blink-182,Medium
Evening,Strings Again,Matisse & Sadko,Medium
Evening,Gör det igen,Markoolio,Medium
Evening,Sjung Halleluja (Och prisa Gud),Orup,Medium
Evening,The Sharpest Lives - Live in Mexico City,My Chemical Romance,High
Evening,Astronomia,Vicetone,Medium
Evening,Bad Liar,Imagine Dragons,Medium
Evening,Hello,Mohombi,Medium
Evening,Dead! - Live in Mexico City,My Chemical Romance,High
Evening,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,Medium
Evening,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Medium
Evening,Helium,Sia,Low
Evening,Stjärna på himlen - Radio Version,Drömhus,Medium
Evening,PO PO PULL UP,Albin Myers,Medium
Evening,Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Colin Firth,Medium
Morning,Bury It,CHVRCHES,Medium
Morning,Destination (A State of Trance 2024 Anthem),Armin van Buuren,Medium
Morning,Desert Queen,Adam Beyer,Medium
Morning,Two Steps from Heaven,I Hate Models,Medium
Evening,Wrecking Ball,Miley Cyrus,High
Evening,You're Welcome,Dwayne Johnson,
Morning,In Your Eyes (feat. Alida),Robin Schulz,Medium
Morning,Set Fire to the Rain,Adele,Medium
Evening,Redo,Hov1,Low
Evening,SOS,ABBA,Medium
Evening,Empty Threat,CHVRCHES,Medium
Evening,Varje gång jag ser dig,Magnus Uggla,Medium
Evening,Sommartid,Magnus Uggla,Medium
Evening,Passionsfrukt,Magnus Uggla,Medium
Evening,You,Galantis,High
Evening,Rumpnissar,Magnus Uggla,Medium
Evening,Ge ge ge,Magnus Uggla,Medium
Morning,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,Medium
Morning,Treat You Better,Shawn Mendes,Medium
Afternoon,"Louder, Harder, Better",Galantis,Medium
Afternoon,Bättre nu (The Wedding),Peg Parnevik,Medium
Evening,Goliath,Smith & Thell,Low
Evening,All My Life,Benjamin Ingrosso,Low
Evening,Misstag,Miss Li,Medium
Evening,Miss Decibel,Medina,Medium
Evening,Tröjan du hatar,Norlie & KKV,Medium
Evening,Där jag hänger min hatt,Norlie & KKV,Medium
Evening,En stund på jorden,Laleh,Medium
Evening,Astronaut - Spotify Singles,Bolaget,Medium
Evening,Some Die Young,Laleh,Medium
Morning,"thank u, next",Ariana Grande,Medium
Morning,Astronomia,Vicetone,Medium
Morning,Stjärna på himlen - Radio Version,Drömhus,Medium
Morning,I'll Be Here For You,Sick Individuals,Low
Morning,Sjung Halleluja (Och prisa Gud),Orup,Medium
Morning,Raveolution,Sandro Silva,Medium
Morning,The Sharpest Lives - Live in Mexico City,My Chemical Romance,High
Morning,I Love Europe,Christer Sjögren,Medium
Morning,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,Medium
Morning,The Light Behind Your Eyes,My Chemical Romance,Low
Morning,Heaven - David Guetta & MORTEN Remix,Avicii,Medium
Morning,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Medium
Morning,Over & Done - Averro Remix,Klaas,Medium
Morning,Bad Liar,Imagine Dragons,Medium
Morning,Mama,My Chemical Romance,Medium
Morning,Someone You Loved,Lewis Capaldi,Medium
Morning,Hold Me Now,Johnny Logan,Low
Afternoon,The End. - Live in Mexico City,My Chemical Romance,High
Afternoon,Everything,Sebastian Walldén,Medium
Afternoon,august,Taylor Swift,Medium
Afternoon,Señorita,Shawn Mendes,High
Afternoon,Dead! - Live in Mexico City,My Chemical Romance,High
Afternoon,This Is How I Disappear - Live in Mexico City,My Chemical Romance,High
Afternoon,The Sharpest Lives - Live in Mexico City,My Chemical Romance,High
Afternoon,Welcome to the Black Parade - Live in Mexico City,My Chemical Romance,Medium
Afternoon,I Don't Love You - Live in Mexico City,My Chemical Romance,High
Afternoon,House of Wolves - Live in Mexico City,My Chemical Romance,Medium
Afternoon,Interlude - Live in Mexico City,My Chemical Romance,Low
Afternoon,Cancer - Live in Mexico City,My Chemical Romance,Medium
Afternoon,Mama - Live in Mexico City,My Chemical Romance,Medium
Afternoon,Sleep - Live in Mexico City,My Chemical Romance,High
Afternoon,Teenagers - Live in Mexico City,My Chemical Romance,Medium
Afternoon,The Black Parade Is Dead! - Live in Mexico City,My Chemical Romance,Medium
Afternoon,Disenchanted - Live in Mexico City,My Chemical Romance,High
Afternoon,Famous Last Words - Live in Mexico City,My Chemical Romance,Medium
Evening,Burn,Ellie Goulding,Medium
Morning,Behöver inte dig idag,Clara Klingenström,Medium
Morning,Miles Of Blue (feat. Robin Stjernberg) [Radio Edit],Jill Johnson,Medium
Morning,What's The Point,Darin,Medium
Morning,Ingen vill veta var du köpt din tröja,Raymond & Maria,Medium
Morning,In i dimman,Medina,Medium
Morning,Ten Feet off the Ground,Jay Smith,Medium
Morning,Alla vill till himmelen men ingen vill dö,Timbuktu,Medium
Morning,Håll om mej!,Stiftelsen,Medium
Morning,Run To The Hills,Klara Hammarström,Low
Afternoon,What Happened To Us,Chris Kläfford,Medium
Afternoon,Witwicky,Steve Jablonsky,Medium
Afternoon,Downtown Battle,Steve Jablonsky,Medium
Afternoon,Bumblebee Captured,Steve Jablonsky,Medium
Afternoon,Sector 7,Steve Jablonsky,Medium
Afternoon,You're a Soldier Now,Steve Jablonsky,Medium
Afternoon,Sam on the Roof,Steve Jablonsky,Medium
Afternoon,Optimus vs. Megatron,Steve Jablonsky,Medium
Afternoon,"No Sacrifice, No Victory",Steve Jablonsky,Medium
Night,Ingen annan rör mig som du,Norlie & KKV,Medium
Morning,Runaway (U & I),Galantis,Medium
Morning,Friday Night‬‬‬,Vigiland,Medium
Morning,Walk On Water,Thirty Seconds To Mars,Medium
Morning,Million Voices - Radio Edit,Otto Knows,Medium
Morning,Kingdom,Downstait,Medium
Morning,WWE: Head of the Table (Roman Reigns),WWE,Medium
Morning,You Are The Reason,Calum Scott,Low
Morning,Forever Young,UNDRESSD,Low
Morning,On Top Of The World,Imagine Dragons,Medium
Morning,Desire (with Sam Smith),Calvin Harris,Medium
Morning,I'm Yours,Jason Mraz,Medium
Morning,Holiday,Green Day,Medium
Morning,Every Breath You Take,The Police,Medium
Morning,Nur Geträumt,Blümchen,Medium
Morning,How Much Is the Fish?,Scooter,Medium
Morning,Megamix,Alice Deejay,Medium
Morning,Chasing Cars,Snow Patrol,Medium
Morning,Lighter,Galantis,
Morning,Here With Me,Marshmello,Medium
Afternoon,Fields Of Gold,Sting,Medium
Afternoon,Chariot,Gavin DeGraw,Medium
Afternoon,Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,Low
Afternoon,Talk Dirty (feat. 2 Chainz),Jason Derulo,Medium
Afternoon,Spinnin,Connor Price,Medium
Afternoon,Like That,Future,Medium
Afternoon,Good Morning,Kanye West,Medium
Afternoon,Roll Up,Wiz Khalifa,Low
Evening,Mer för varandra,Norlie & KKV,Medium
Evening,Ikväll Igen,Bolaget,Medium
Evening,Rich Love (with Seeb),OneRepublic,Medium
Evening,This Year's Love,David Gray,Medium
Evening,Bättre nu (The Wedding),Peg Parnevik,Medium
Evening,Pour Some Sugar On Me - Remastered 2017,Def Leppard,Medium
Evening,Shots - Broiler Remix,Imagine Dragons,Medium
Evening,Wasted Love (feat. Lagique),Ofenbach,Medium
Evening,My Happy Ending,Avril Lavigne,High
Evening,Since U Been Gone,Kelly Clarkson,Medium
Evening,Do You Know? (The Ping Pong Song),Enrique Iglesias,Medium
Evening,Hornstullsstrand,Hov1,Medium
Evening,Heart of Courage,Thomas Bergersen,Medium
Evening,One Day,Hans Zimmer,Medium
Evening,Requiem For A Tower Two Towers Trailer Mix Remastered,Corner Stone Cues,Medium
Evening,He's a Pirate,Klaus Badelt,Medium
Evening,Sabotage,Beastie Boys,Medium
Evening,She Hates Me,Puddle Of Mudd,Medium
Evening,The Number of the Beast - 2015 Remaster,Iron Maiden,Medium
Evening,High School Never Ends - Main Version - Explicit,Bowling For Soup,High
Evening,Learning To Fly,Tom Petty and the Heartbreakers,High
Evening,Somewhere I Belong,Linkin Park,High
Evening,Carry On - Nicky Romero Remix,Kygo,Medium
Evening,Misery Business,Paramore,High
Evening,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Medium
Evening,Heaven - David Guetta & MORTEN Remix,Avicii,Medium
Evening,Hardest To Love,The Weeknd,Medium
Evening,Kärleken är,Jill Johnson,Medium
Evening,My Love,Westlife,Medium
Evening,Replica,Nicky Romero,Medium
Evening,This Is How I Disappear - Live in Mexico City,My Chemical Romance,High
Afternoon,Toxic,Britney Spears,High
Afternoon,Following the Sun,SUPER-Hi,Medium
Evening,Bara Få Va Mig Själv,Laleh,Medium
Evening,En jävel på kärlek,Glenmark Eriksson Strömstedt,Medium
Evening,Vårens första dag,Laleh,Medium
Evening,In Your Eyes (feat. Alida),Robin Schulz,Medium
Evening,You Belong With Me (Taylor’s Version),Taylor Swift,Medium
Evening,On & On,Armin van Buuren,Medium
Evening,Concrete Angel - Radio Edit,Gareth Emery,Medium
Evening,Everytime We Touch,Cascada,High
Evening,Close To Me,Ellie Goulding,High
Evening,Cry Baby,Clean Bandit,Medium
Evening,One More Light,Linkin Park,Low
Night,Vindicated,Dashboard Confessional,Medium
Night,SPACE MAN,Sam Ryder,Medium
Night,Stefania (Kalush Orchestra),KALUSH,Medium
Night,Here With Me,Marshmello,Medium
Night,Pari,Hov1,Medium
Morning,Close To Me,Ellie Goulding,High
Evening,I’m a Mess (with YUNGBLUD),Avril Lavigne,Medium
Night,Close To Me,Ellie Goulding,High
Night,I'm Not Okay (I Promise),My Chemical Romance,High
Night,I’m a Mess (with YUNGBLUD),Avril Lavigne,Medium
Night,kiss kiss,mgk,Medium
Night,The Light Behind Your Eyes,My Chemical Romance,Low
Night,Kill All Your Friends,My Chemical Romance,Medium
Night,Cancer,My Chemical Romance,Low
Morning,Only One,Yellowcard,Medium
Morning,Disenchanted,My Chemical Romance,Medium
Afternoon,The Ghost of You,My Chemical Romance,High
Afternoon,The World Is Ugly,My Chemical Romance,Medium
Afternoon,A State of Trance (ASOT 1188) - Intro,Armin van Buuren,Medium
Afternoon,"A State of Trance (ASOT 1188) - Big Announcement, Pt. 1",Armin van Buuren,Medium
Afternoon,"A State of Trance (ASOT 1188) - Big Announcement, Pt. 2",Armin van Buuren,Medium
Afternoon,"A State of Trance (ASOT 1188) - ASOT 2025 Event Rotterdam, Pt. 1",Armin van Buuren,Medium
Afternoon,Love Is Eternity (ASOT 1188) [Tune Of The Week],Armin van Buuren,Medium
Afternoon,Let Me Show You (ASOT 1188),Camisra,Medium
Afternoon,Vespera (ASOT 1188),Protoculture,Medium
Afternoon,MELODEMON (ASOT 1188) [Progressive Pick],MRPHLNDR,Medium
Afternoon,Brave (ASOT 1188) - Sean Tyas Remix,Cosmic Gate,Medium
Afternoon,Es Vedrà (ASOT 1188),Armin van Buuren,Medium
Afternoon,"A State of Trance (ASOT 1188) - Track Recap, Pt. 1",Armin van Buuren,Medium
Afternoon,Beautiful World (ASOT 1188) - FREY x Human Rias Remix,anamē,Medium
Afternoon,A State of Trance (ASOT 1188) - This is ASOT 1188,Armin van Buuren,Medium
Afternoon,"A State of Trance (ASOT 1188) - ASOT 2025 Event Rotterdam, Pt. 3",Armin van Buuren,Medium
Afternoon,"A State of Trance (ASOT 1188) - ASOT 2025 Event Rotterdam, Pt. 2",Armin van Buuren,Medium
Afternoon,Viva l'Opera (ASOT 1188) [Trending Track],Armin van Buuren,Medium
Afternoon,Senaste tiden,Hov1,Medium
Afternoon,Stamp On The Ground,ItaloBrothers,Medium
Evening,Can You Feel My Heart,Bring Me The Horizon,Medium
Morning,Sunnanvind,Mares,Medium
Morning,Dum,Bolaget,Medium
Afternoon,The Rock Show,blink-182,Medium
Afternoon,Your Love,The Outfield,Medium
Afternoon,In The Air Tonight - 2015 Remastered,Phil Collins,High
Afternoon,Bara Få Va Mig Själv,Laleh,Medium
Afternoon,Hon gör allt för att göra mig lycklig,Tomas Ledin,Medium
Afternoon,D.A.N.C.E,Justice,Medium
Afternoon,Love Is Gone,David Guetta,Medium
Afternoon,Destination Calabria - Radio Edit,Alex Gaudino,Medium
Afternoon,Evacuate The Dancefloor - Radio Edit,Cascada,Medium
Afternoon,Day 'N' Nite - Crookers Remix,Kid Cudi,Medium
Afternoon,Hot,INNA,Medium
Afternoon,Galvanize,The Chemical Brothers,Medium
Afternoon,Don't Give Up,Chicane,Medium
Afternoon,Bulletproof,La Roux,Medium
Afternoon,Adagio For Strings,Tiësto,Medium
Afternoon,Take Me Away (Into The Night) - Vocal Radio Mix,4 Strings,Medium
Afternoon,Gettin' Over (feat. Chris Willis & Fergie),David Guetta,Medium
Afternoon,The Whistle Song,DJ Aligator,Medium
Afternoon,Hotel Room Service,Pitbull,Medium
Afternoon,Lola's Theme - Radio Edit,The Shapeshifters,Medium
Afternoon,What Hurts The Most,Cascada,Medium
Afternoon,Shots,LMFAO,Low
Afternoon,Sexy,French Affair,Medium
Afternoon,Heads Will Roll - A-Trak Remix,Yeah Yeah Yeahs,Medium
Afternoon,Sandstorm,Darude,Medium
Afternoon,Strobe - Radio Edit,deadmau5,Medium
Afternoon,I’m So Humble,The Lonely Island,Medium
Afternoon,I'm On A Boat,The Lonely Island,Medium
Afternoon,Finest Girl (Bin Laden Song),The Lonely Island,Medium
Afternoon,Jose & Mark,The Unauthorized Bash Brothers Experience,Medium
Afternoon,Jizz In My Pants,The Lonely Island,Medium
Afternoon,Dick In A Box,The Lonely Island,Medium
Afternoon,Let’s Bash,The Unauthorized Bash Brothers Experience,Medium
Afternoon,Like A Boss,The Lonely Island,Medium
Afternoon,Sax Man,The Lonely Island,Medium
Afternoon,Mona Lisa,The Lonely Island,Medium
Afternoon,"""Are Or Aren't?"" (Dialogue)",The Lonely Island,Medium
Afternoon,Hunter The Hungry Is Gon’ Eat,The Lonely Island,Medium
Afternoon,"""Kill This Music"" (Dialogue)",The Lonely Island,Medium
Afternoon,Should I Move? - BONUS TRACK,The Lonely Island,Medium
Afternoon,Things In My Jeep,The Lonely Island,Medium
Afternoon,2 Banditos,The Lonely Island,Medium
Afternoon,Ashley Wednesday,The Lonely Island,Medium
Afternoon,F**k Off - BONUS TRACK,The Lonely Island,Medium
Afternoon,Donkey Roll,The Lonely Island,Medium
Afternoon,Owen's Song,The Lonely Island,Medium
Afternoon,Ibitha,The Lonely Island,Medium
Afternoon,"""Trip To Spain"" (Dialogue)",The Lonely Island,Medium
Afternoon,"""What Was That Beat?""",The Lonely Island,Medium
Afternoon,Sick Glenda,The Lonely Island,Medium
Afternoon,Incredible Thoughts,The Lonely Island,Medium
Afternoon,Invaders Must Die,The Prodigy,Medium
Afternoon,Omen,The Prodigy,High
Afternoon,Love Don't Let Me Go,David Guetta,Medium
Afternoon,Bonkers,Dizzee Rascal,Medium
Afternoon,God Is a Girl,Groove Coverage,Medium
Afternoon,Welcome to the Club - Video Edit,Manian,Medium
Afternoon,Propane Nightmares,Pendulum,High
Afternoon,Dance Wiv Me - Radio Edit,Dizzee Rascal,Medium
Afternoon,Let Me Think About It,Ida Corr,Medium
Afternoon,Superstylin',Groove Armada,Medium
Afternoon,I'm Not Alone - Radio Edit,Calvin Harris,Medium
Afternoon,Pretty Green Eyes - Radio Edit,Ultrabeat,Medium
Afternoon,Feel the Beat,Darude,Medium
Afternoon,Pjanoo - Radio Edit,Eric Prydz,Medium
Afternoon,It Just Won't Do - Radio Edit,Tim Deluxe,Medium
Afternoon,Around the World - Radio Edit [Radio Edit],Daft Punk,Medium
Afternoon,Ella Elle L A - Radio Version,Kate Ryan,Medium
Afternoon,Put Your Hands Up For Detroit - Radio Edit,Fedde Le Grand,Medium
Afternoon,Starlight - Radio Edit,The Supermen Lovers,Medium
Afternoon,Mr. Vain Recall - Radio Edit,Culture Beat,Medium
Afternoon,Show Me Love - Radio Edit,Laidback Luke,Medium
Afternoon,Black & Gold - Radio Edit,Sam Sparro,Medium
Afternoon,I Want Your Soul,Armand Van Helden,Medium
Afternoon,Lady - Hear Me Tonight,Modjo,Medium
Afternoon,Shooting Stars,Bag Raiders,Low
Afternoon,Traffic - Radio Edit,Tiësto,Medium
Afternoon,In For The Kill,La Roux,Medium
Afternoon,Will I Ever,Alice Deejay,Medium
Afternoon,Umbrella - Seamus Haji & Paul Emanuel,Rihanna,Medium
Afternoon,Rock This Party (Everybody Dance Now),Bob Sinclar,Medium
Evening,One (Always Hardcore),Scooter,Medium
Evening,With You,Chris Brown,High
Night,Forever,Chris Brown,Medium
Night,Deuces (feat. Tyga & Kevin McCall),Chris Brown,Medium
Night,Hmmm (feat. Davido),Chris Brown,Medium
Morning,Viva La Vida,Coldplay,Medium
Morning,Forever,Chris Brown,Medium
Morning,Low (feat. T-Pain),Flo Rida,Medium
Morning,No Air (feat. Chris Brown),Jordin Sparks,Medium
Afternoon,Closer,Ne-Yo,Medium
Afternoon,Disturbia,Rihanna,High
Afternoon,Pocketful of Sunshine,Natasha Bedingfield,Medium
Afternoon,Lollipop,Lil Wayne,High
Afternoon,With You,Chris Brown,High
Afternoon,Sexy Can I,Ray J,High
Afternoon,Shake It,Metro Station,Medium
Afternoon,Leavin',Jesse McCartney,Medium
Afternoon,Got Money,Lil Wayne,Medium
Afternoon,Damaged,Danity Kane,Medium
Afternoon,A Milli,Lil Wayne,Medium
Afternoon,See You Again,Miley Cyrus,Medium
Afternoon,I Kissed A Girl,Katy Perry,Medium
Afternoon,American Boy,Estelle,Medium
Afternoon,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",Plies,Medium
Afternoon,Dangerous,Kardinal Offishall,Medium
Afternoon,Sorry,Buckcherry,Medium
Afternoon,What You Got,Colby O'Donis,Medium
Afternoon,Can't Believe It (feat. Lil' Wayne),T-Pain,Medium
Afternoon,Whatever You Like,T.I.,Medium
Afternoon,Paralyzer,Finger Eleven,Medium
Afternoon,Our Song,Taylor Swift,Medium
Afternoon,Paper Planes,M.I.A.,High
Afternoon,Touch My Body,Mariah Carey,Medium
Afternoon,It's Not My Time,3 Doors Down,Medium
Afternoon,Independent (feat. Boosie Badazz & Lil Phat),Webbie,Medium
Afternoon,Realize,Colbie Caillat,Low
Afternoon,Teardrops on My Guitar - Pop Version,Taylor Swift,Medium
Afternoon,When I Grow Up,The Pussycat Dolls,High
Afternoon,Just a Dream,Carrie Underwood,Low
Afternoon,Womanizer,Britney Spears,High
Afternoon,Kiss Me Thru The Phone,Soulja Boy,Medium
Afternoon,Gotta Be Somebody,Nickelback,Medium
Afternoon,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,Medium
Afternoon,If I Were a Boy,Beyoncé,High
Afternoon,Crank That (Soulja Boy),Soulja Boy,Medium
Afternoon,Addicted,Saving Abel,Medium
Afternoon,Love Song,Sara Bareilles,High
Afternoon,Mercy,Duffy,Low
Afternoon,Shadow of the Day,Linkin Park,Medium
Afternoon,Love Like This (feat. Sean Kingston),Natasha Bedingfield,Low
Afternoon,Mrs. Officer,Lil Wayne,Medium
Afternoon,Say,John Mayer,Medium
Afternoon,Good Life,Kanye West,High
Afternoon,Sensual Seduction,Snoop Dogg,Medium
Afternoon,Bust Your Windows,Jazmine Sullivan,Medium
Afternoon,Famous,Kanye West,High
Afternoon,The Time of My Life,David Cook,Medium
Afternoon,Better As A Memory,Kenny Chesney,Low
Afternoon,She Got It,2 Pistols,High
Afternoon,Right Here (Departed),Brandy,Medium
Afternoon,Suffocate - Superclean,J. Holiday,Medium
Afternoon,"Ready, Set, Don't Go",Billy Ray Cyrus,Medium
Afternoon,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",USHER,Medium
Afternoon,Kiss Kiss (feat. T-Pain),Chris Brown,Medium
Afternoon,One Step At a Time,Jordin Sparks,High
Afternoon,Watching Airplanes,Gary Allan,Medium
Afternoon,Get Silly,V.I.C.,Medium
Afternoon,Into the Night (feat. Chad Kroeger),Santana,Medium
Afternoon,I Still Miss You,Keith Anderson,High
Afternoon,My Life,The Game,Medium
Afternoon,Swing,Savage,Medium
Afternoon,Roll with Me,Montgomery Gentry,Low
Afternoon,Ridin',Chamillionaire,Medium
Afternoon,London Bridge,Fergie,Medium
Afternoon,Right Now (Na Na Na),Akon,Medium
Afternoon,Whatcha Say,Jason Derulo,Low
Afternoon,Too Little Too Late,JoJo,Medium
Afternoon,Just A Lil Bit,50 Cent,Medium
Afternoon,Ridin' Solo,Jason Derulo,Medium
Afternoon,Fire Burning,Sean Kingston,Low
Afternoon,Don't Matter,Akon,High
Afternoon,Get Low,Lil Jon & The East Side Boyz,Medium
Afternoon,Jag ringer på fredag,Sven-Ingvars,Medium
Morning,Tell Me Why - Radio Edit,Supermode,Medium
Morning,I Have A Dream,ABBA,High
Morning,Rumpnissar,Magnus Uggla,Medium
Morning,P-F,Magnus Uggla,Medium
Morning,Jätte-kult,Magnus Uggla,Medium
Afternoon,Joey killer,Magnus Uggla,Medium
Afternoon,Förlåt - Bonus Track,Hov1,Medium
Afternoon,Bulletproof Heart,My Chemical Romance,Medium
Afternoon,Mitt liv?,Magnus Uggla,Medium
Afternoon,Empty Threat,CHVRCHES,Medium
Afternoon,Passionsfrukt,Magnus Uggla,Medium
Afternoon,Varning på stan,Magnus Uggla,Medium
Afternoon,Sommartid,Magnus Uggla,Medium
Afternoon,Jag skiter,Magnus Uggla,Medium
Afternoon,Varit kär,Magnus Uggla,Medium
Afternoon,Jag vill inte gå hit,Magnus Uggla,Medium
Evening,My Enemy,CHVRCHES,High
Evening,Heaven/Hell - Hansa Session,CHVRCHES,Medium
Evening,Varning på stan,Magnus Uggla,Medium
Evening,Varit kär,Magnus Uggla,Medium
Evening,Hand i hand,Magnus Uggla,Medium
Evening,Trendit trendit,Magnus Uggla,Medium
Evening,Tjena allena,Magnus Uggla,Medium
Evening,Mitt liv?,Magnus Uggla,Medium
Morning,Thunder,Gabry Ponte,Medium
Morning,Tårarnas spår,Hov1,Medium
Morning,God Save The Rave,Scooter,Medium
Morning,Ska vi gå hem till dig,Magnus Uggla,Medium
Morning,Joey Killer,Magnus Uggla,Medium
Afternoon,Dansar aldrig nykter,Magnus Uggla,Medium
Afternoon,För kung & fosterland,Magnus Uggla,Medium
Afternoon,Centrumhets,Magnus Uggla,Medium
Afternoon,CUT ME OFF,blink-182,Medium
Afternoon,SEE YOU,blink-182,Medium
Afternoon,CAN'T GO BACK,blink-182,Medium
Afternoon,EVERY OTHER WEEKEND,blink-182,Medium
Afternoon,NO FUN,blink-182,Medium
Afternoon,EVERYONE EVERYWHERE,blink-182,Medium
Afternoon,IF YOU NEVER LEFT,blink-182,Medium
Afternoon,ONE NIGHT STAND,blink-182,Medium
Afternoon,TAKE ME IN,blink-182,Medium
Afternoon,Object Permanence,Arm's Length,Medium
Afternoon,Aries (Moth Song),Arm's Length,Medium
Afternoon,Tough Love,Arm's Length,Medium
Afternoon,Formative Age,Arm's Length,Medium
Afternoon,Muscle Memory,Arm's Length,High
Afternoon,Playing Mercy,Arm's Length,Medium
Afternoon,Everything As I Knew It,Arm's Length,Medium
Afternoon,In Loving Memory,Arm's Length,Medium
Afternoon,Family And Friends,Arm's Length,Medium
Afternoon,Dirge,Arm's Length,Medium
Afternoon,Taylor,Trash Boat,Medium
Afternoon,Vomit,Microwave,Medium
