time_of_day,track_name,artist_name
Night,Under någon ny,Miriam Bryant
Night,I KNOW ?,Travis Scott
Night,12345 6,Laser Inc.
Night,Chemical,Post Malone
Morning,Den här gången är det på riktigt,Håkan Hellström
Morning,5 SHOTS,Ringnes-Ronny
Morning,To Love Somebody,Benjamin Ingrosso
Morning,Feeling Myself,23
Morning,RAGGEN GÅR,Elov & Beny
Morning,IDGAF (feat. Yeat),Drake
Morning,Starkare,Darin
Morning,Ride With Me - Spotify Singles,ADAAM
Morning,Bound 2,Kanye West
Morning,12345 6,Laser Inc.
Morning,Say Yes To Heaven,Lana Del Rey
Morning,Mockingbird,Eminem
Morning,American Town,Ed Sheeran
Morning,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd
Morning,Nåt som verkligen är bra,Lars Winnerbäck
Morning,Easy On Me,Adele
Morning,I KNOW ?,Travis Scott
Morning,Andas in andas ut,Thomas Stenström
Morning,Addicted to Romance - from the film 'She Came to Me',Bruce Springsteen
Morning,Sjunka,Asme
Morning,PRAPAPA,Dizzy
Morning,Fields of Verdun,Sabaton
Morning,Fånga mig när jag faller,Victor Leksell
Morning,KURIRER,Dizzy
Morning,Stay,Rihanna
Morning,The Nights,Avicii
Morning,Ålderdomshemmet,Miss Li
Morning,Chemical,Post Malone
Morning,RAGGARBILAR (WARRA WARRA),Rasmus Gozzi
Morning,Det kommer aldrig va över för mig - Spotify Singles,Veronica Maggio
Morning,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
Morning,When You're Here,Albin Lee Meldau
Morning,Har Dig,Yasin
Morning,Fuffens,ODZ
Morning,SICARIOS,HAVAL
Morning,Yellow,Coldplay
Morning,Du & Jag,Einár
Morning,G63,C.Gambino
Morning,On My Love,Zara Larsson
Morning,Komplicerat,Ant Wan
Morning,KOMMER DU IHÅG?,Hooja
Afternoon,KOMMER DU IHÅG?,Hooja
Afternoon,5 SHOTS,Ringnes-Ronny
Afternoon,Bound 2,Kanye West
Afternoon,Chemical,Post Malone
Afternoon,Fields of Verdun,Sabaton
Afternoon,RAGGARBILAR (WARRA WARRA),Rasmus Gozzi
Afternoon,Addicted to Romance - from the film 'She Came to Me',Bruce Springsteen
Afternoon,Har Dig,Yasin
Afternoon,I KNOW ?,Travis Scott
Afternoon,Sjunka,Asme
Afternoon,Mockingbird,Eminem
Afternoon,Det kommer aldrig va över för mig - Spotify Singles,Veronica Maggio
Afternoon,Ikväll Igen,Bolaget
Afternoon,12345 6,Laser Inc.
Afternoon,KURIRER,Dizzy
Afternoon,SICARIOS,HAVAL
Afternoon,The Nights,Avicii
Afternoon,PRAPAPA,Dizzy
Afternoon,Starkare,Darin
Afternoon,IDGAF (feat. Yeat),Drake
Morning,Håll om mig,Nanne
Evening,Open Arms (2022 Remaster),Journey
Morning,UNCOMPLICATED,RØRY
Morning,split a pill,mgk
Morning,Dysentery Gary,blink-182
Afternoon,Ohio Is For Lovers,Hawthorne Heights
Afternoon,To Love Somebody,Benjamin Ingrosso
Afternoon,When You're Here,Albin Lee Meldau
Afternoon,Bulletproof,Dotter
Afternoon,My Love Mine All Mine,Mitski
Afternoon,Lovin On Me,Jack Harlow
Afternoon,Strangers,Kenya Grace
Afternoon,Snooze,SZA
Afternoon,tystnar i luren,Miriam Bryant
Afternoon,Glass House (feat. Naomi Wild),mgk
Afternoon,DAYWALKER! (feat. CORPSE),mgk
Afternoon,papercuts,mgk
Afternoon,Angeleyes,ABBA
Afternoon,All Night,The Vamps
Afternoon,Välkommen in,Veronica Maggio
Afternoon,Josefin,Albin Lee Meldau
Afternoon,Andas in andas ut,Thomas Stenström
Afternoon,Angel Numbers / Ten Toes,Chris Brown
Afternoon,Kan Inte Gå,Bolaget
Afternoon,(I Just) Died In Your Arms,Cutting Crew
Afternoon,Are You Gone Already,Nicki Minaj
Afternoon,Flashing Lights,Kanye West
Afternoon,Nice to meet you (feat. Central Cee),PinkPantheress
Afternoon,True Believer,E-Type
Afternoon,Under någon ny,Miriam Bryant
Afternoon,If I Were Sorry,Frans
Afternoon,Finesse - Remix; feat. Cardi B,Bruno Mars
Afternoon,The Lazy Song,Bruno Mars
Afternoon,When I Was Your Man,Bruno Mars
Evening,Chunky,Bruno Mars
Evening,Smokin Out The Window,Bruno Mars
Evening,MakeDamnSure,Taking Back Sunday
Evening,Bleed It Out,Linkin Park
Evening,Broken,Seether
Evening,Bad Company,Five Finger Death Punch
Evening,Everywhere I Go,Hollywood Undead
Evening,Blank Space,I Prevail
Morning,Små lätta moln,Pugh Rogefeldt
Morning,How Do You Do!,Roxette
Morning,Vi lever tills vi dör,Pär Wiksten
Morning,I Did It for Love,Jessica Andersson
Morning,The One That I Want,Peg Parnevik
Morning,Paint The Town Red,Doja Cat
Morning,Standing Next to You,Jung Kook
Morning,MONACO,Bad Bunny
Morning,Water,Tyla
Morning,Feather,Sabrina Carpenter
Morning,Don't Lie,Black Eyed Peas
Morning,If We Ever Meet Again (Featuring Katy Perry),Timbaland
Morning,Cold Water (feat. Justin Bieber & MØ),Major Lazer
Morning,Ironic - 2015 Remaster,Alanis Morissette
Morning,"Rhythm Is a Dancer - 7"" Edit",SNAP!
Morning,Eyes Closed,Ed Sheeran
Morning,Before You,Benson Boone
Morning,Edge Of The Earth,Thirty Seconds To Mars
Morning,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez
Morning,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna
Morning,Let Somebody Go,Coldplay
Morning,Stay,Thirty Seconds To Mars
Morning,Grace Kelly,MIKA
Morning,It's Not Living (If It's Not With You),The 1975
Morning,I Lived,OneRepublic
Morning,I Believe in a Thing Called Love,The Darkness
Morning,Can't Tame Her,Zara Larsson
Morning,UNHEALTHY (feat. Shania Twain),Anne-Marie
Morning,Superstar,Bianca Ingrosso
Morning,Needle (feat. Drake),Nicki Minaj
Morning,exes,Tate McRae
Morning,Agora Hills,Doja Cat
Morning,Calm Down (with Selena Gomez),Rema
Morning,Always,Gavin James
Morning,Mitt team - Sveriges officiella kamplåt till fotbolls- EM 2016,Frej Larsson
Morning,ANNA BOOK,Frej Larsson
Morning,Fall for You,Secondhand Serenade
Morning,Dalai Lama,Frej Larsson
Morning,Obestämd tid,Frej Larsson
Morning,SKOGEN,Frej Larsson
Morning,Devotion And Desire,Bayside
Morning,Vindicated,Dashboard Confessional
Morning,Allt det vackra - Live från Dalhalla,Benjamin Ingrosso
Morning,I'm Beginning To See The Light,Charlotte Perrelli
Morning,"Flyga som en ripa - Från ""Ett sista race""",Hooja
Morning,Atomic City - Mike WiLL Made-It Remix,U2
Morning,Somebody - Classic Version,Bryan Adams
Morning,No Role Modelz,J. Cole
Morning,Donald Trump,Mac Miller
Morning,Isis (feat. Logic),Joyner Lucas
Morning,Cinderella Man,Eminem
Morning,No Diggity,Blackstreet
Morning,The Final Countdown,Europe
Morning,Dansar i månens sken,Suzzies Orkester
Morning,Godmorgon,Kikki Danielsson
Morning,Mio min Mio,Gemini
Morning,Make It Count,Armin van Buuren
Morning,Dressed For Success,Roxette
Morning,The Beach - AFROJACK Edit,Quintino
Morning,Ocean Avenue,Steve Aoki
Morning,One Of The Girls - Slowed,The Weeknd
Morning,Sleepwalking,James Arthur
Morning,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston
Afternoon,You Belong With Me,Taylor Swift
Afternoon,You Belong With Me (Taylor’s Version),Taylor Swift
Afternoon,Mer av dig,Theo
Afternoon,Bang en boomerang - Swedish Version,Svenne & Lotta
Evening,Boomerang,Smash Into Pieces
Evening,Bang en boomerang - Swedish Version,Svenne & Lotta
Evening,Sandy,Svenne & Lotta
Evening,17 år,Veronica Maggio
Evening,You Belong With Me,Taylor Swift
Evening,if you ask me to (Avedon Remix),charli d'amelio
Evening,if you ask me to,charli d'amelio
Evening,Edelweiss,Signe & Hjördis
Evening,Gift,Hov1
Evening,Sail away,HomerP
Evening,Dela min kudde,HomerP
Evening,You’re Losing Me (From The Vault),Taylor Swift
Evening,Livet är en fest,Lambretta
Evening,Livet är en fest,Magnus Uggla
Evening,Love Story,Disco Lines
Evening,Love Story (Taylor’s Version),Taylor Swift
Evening,Staffan var en stalledräng,Svenska Barnklassiker
Evening,Made You Look,Meghan Trainor
Evening,Versace on the Floor,Bruno Mars
Evening,Bara lite grann (Sommar igen),Theo
Evening,Mer av dig,Theo
Evening,Som du vill,Theo
Morning,Can't Be Saved,Senses Fail
Morning,Love Sux,Avril Lavigne
Afternoon,Only One,Yellowcard
Afternoon,Love Story (Taylor's Version) - Elvira Remix,Taylor Swift
Afternoon,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift
Afternoon,I Knew You Were Trouble (Taylor's Version),Taylor Swift
Afternoon,Style (Taylor's Version),Taylor Swift
Afternoon,Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift
Afternoon,Anti-Hero,Taylor Swift
Afternoon,Bejeweled,Taylor Swift
Afternoon,Highway Don't Care,Tim McGraw
Afternoon,Cornelia Street - Live From Paris,Taylor Swift
Afternoon,Better Man (Taylor's Version) (From The Vault),Taylor Swift
Afternoon,I Wish You Would (Taylor's Version),Taylor Swift
Afternoon,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),Taylor Swift
Afternoon,Mine (Taylor's Version),Taylor Swift
Afternoon,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift
Afternoon,the 1,Taylor Swift
Afternoon,Long Live (Taylor's Version),Taylor Swift
Afternoon,Clean (Taylor's Version),Taylor Swift
Afternoon,This Love (Taylor’s Version),Taylor Swift
Afternoon,betty,Taylor Swift
Afternoon,The Great War,Taylor Swift
Morning,Bejeweled,Taylor Swift
Morning,"Chrissie, hur mår du?",Gyllene Tider
Morning,Helt galen i dig,Tomas Ledin
Morning,Sånt är livet,Anita Lindblom
Morning,Islands in the Stream,Dolly Parton
Morning,Death By A Thousand Cuts,Taylor Swift
Afternoon,marjorie,Taylor Swift
Afternoon,Christmas Tree Farm,Taylor Swift
Afternoon,The Way I Loved You (Taylor’s Version),Taylor Swift
Afternoon,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift
Afternoon,Call It What You Want,Taylor Swift
Afternoon,mirrorball,Taylor Swift
Evening,Standing Next to You,Jung Kook
Evening,American Pie,Madonna
Evening,Vill inte ha dig,Hov1
Morning,Jämtländsk vaggvisa,Allan Edwall
Morning,Förlåt - Bonus Track,Hov1
Morning,Stan e mörk,Hov1
Morning,Don't Care,Galantis
Morning,Ja just du ska vara gla,Magnus Uggla
Morning,Hon dansar vidare i livet,Hov1
Morning,Everlong,Foo Fighters
Morning,Lion Of Love,Erik Mjönes
Morning,Victoria,Magnus Uggla
Morning,Gift,Hov1
Morning,Recover,CHVRCHES
Evening,Damn,Hov1
Evening,Recover,CHVRCHES
Evening,Stans värsta plåster,Magnus Uggla
Evening,Jaja Ding Dong,Will Ferrell
Morning,Only The Dead Fish Follow The Stream,Louise Hoffsten
Morning,banyan tree - interlude,mgk
Morning,Om,Niklas Strömstedt
Morning,Josefin,Albin Lee Meldau
Morning,FTCU,Nicki Minaj
Morning,Remind Me to Forget,Kygo
Morning,Your Song,Rita Ora
Morning,Beautiful Trauma,P!nk
Morning,I lågornas sken,Nordman
Morning,Varje litet ögonkast,Grönwalls
Morning,What About Us,P!nk
Afternoon,What About Us,P!nk
Afternoon,The Way I Are,Timbaland
Afternoon,Fight Song,Rachel Platten
Afternoon,Det är över nu,Gyllene Tider
Afternoon,Farväl,Bolaget
Afternoon,Jag har en vän,Gyllene Tider
Afternoon,Safe Again,Martin Almgren
Afternoon,Dagar att dansa,Gyllene Tider
Afternoon,Vandrar i ett sommarregn,Gyllene Tider
Afternoon,Rosor & champagne,Lars Winnerbäck
Afternoon,This Kind Of Love,Chris Kläfford
Afternoon,Dum av dig,Melissa Horn
Afternoon,How Will I Know,Whitney Houston
Afternoon,Paint The Town Red,Doja Cat
Afternoon,Standing Next to You,Jung Kook
Afternoon,MONACO,Bad Bunny
Afternoon,Water,Tyla
Afternoon,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer
Afternoon,Wannabe,Spice Girls
Afternoon,Toothbrush,DNCE
Afternoon,Kissing Strangers,DNCE
Afternoon,Truthfully,DNCE
Afternoon,Move,DNCE
Afternoon,"Santa Claus Is Coming To Town - Live At Jingleball, New York / 2016",DNCE
Afternoon,Got Me Good,DNCE
Afternoon,Body Moves,DNCE
Afternoon,DANCE,DNCE
Afternoon,DNCE,DNCE
Evening,Cake By The Ocean,DNCE
Evening,Truthfully,DNCE
Evening,Move,DNCE
Evening,"Santa Claus Is Coming To Town - Live At Jingleball, New York / 2016",DNCE
Evening,Got Me Good,DNCE
Evening,Body Moves,DNCE
Morning,title track,mgk
Afternoon,Love Sux,Avril Lavigne
Afternoon,Fall for You,Secondhand Serenade
Afternoon,Cynical,blink-182
Morning,Aliens Exist,blink-182
Morning,Twilight Zone - Edit,D-Block & S-te-Fan
Morning,Cynical,blink-182
Morning,Imaginary,Brennan Heart
Morning,Doomslayer,Thorax
Morning,Kissing Strangers,DNCE
Morning,From Yesterday,Thirty Seconds To Mars
Evening,Butter,BTS
Morning,concert for aliens,mgk
Afternoon,Cold Water (feat. Justin Bieber & MØ),Major Lazer
Afternoon,2U (feat. Justin Bieber),David Guetta
Afternoon,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann
Afternoon,Man! I Feel Like A Woman!,Shania Twain
Morning,Instruktionsboken,Miss Li
Morning,800°,Ebba Grön
Morning,There's Always Love,Jessica Falk
Morning,Fulla för kärlekens skull,Eldkvarn
Morning,En flicka som är stark,Mimikry
Morning,One Of Us Is Gonna Die Young,The Ark
Morning,Truthfully,DNCE
Morning,Good Day,DNCE
Morning,Cake By The Ocean,DNCE
Morning,Lose My Cool,DNCE
Morning,Ur balans,Stiftelsen
Morning,Move,DNCE
Morning,Beroendeframkallande,Eah Jé
Morning,Heartbreak Anthem (with David Guetta & Little Mix),Galantis
Morning,Higher Love,Kygo
Morning,Someday,OneRepublic
Morning,17,ADAAM
Morning,Mother,Meghan Trainor
Morning,House On Fire,Mimi Webb
Morning,Hold On,Justin Bieber
Morning,Dance Dance (feat. Alessandra),Gabry Ponte
Morning,Lightning Strikes,Gabry Ponte
Morning,The Little Mushroom That Got Away,Sultan + Shepard
Morning,För kung & fosterland,Magnus Uggla
Morning,Russian Lullaby,E-Type
Morning,Run Run Run - 2006 Remastered Version,Gyllene Tider
Morning,Love It When You Hate Me (feat. blackbear),Avril Lavigne
Morning,Släpp alla sorger,Nordman
Afternoon,Endless Love,Lionel Richie
Evening,Diggiloo Diggiley,Herreys
Evening,Behind These Hazel Eyes,Kelly Clarkson
Afternoon,It's My Life,Dr. Alban
Afternoon,Hypnotize - 2014 Remaster,The Notorious B.I.G.
Afternoon,My Life Would Suck Without You,Kelly Clarkson
Afternoon,Wrecking Ball,Miley Cyrus
Afternoon,Doctor Jones,Aqua
Afternoon,The Call,Backstreet Boys
Afternoon,Beautiful Trauma,P!nk
Afternoon,Bad Romance,Lady Gaga
Afternoon,Black or White - Single Version,Michael Jackson
Afternoon,The One,Backstreet Boys
Evening,Californication,Red Hot Chili Peppers
Evening,Under the Bridge,Red Hot Chili Peppers
Evening,Hypnotize - 2014 Remaster,The Notorious B.I.G.
Evening,Tha Crossroads,Bone Thugs-N-Harmony
Evening,Dead!,My Chemical Romance
Morning,Behind These Hazel Eyes,Kelly Clarkson
Morning,Because of You,Kelly Clarkson
Afternoon,Gone,Kelly Clarkson
Afternoon,I lågornas sken,Nordman
Afternoon,Snart tystnar musiken,Tomas Ledin
Afternoon,Dum,Bolaget
Afternoon,Se på mig,Jan Johansen
Afternoon,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans
Afternoon,Country Roads,Hermes House Band
Afternoon,Heroes Tonight,Janji
Afternoon,Dancing in the Moonlight (feat. Neimy),Jubël
Afternoon,Be Your Friend‬‬,Vigiland
Afternoon,Dreamer,Axwell /\ Ingrosso
Afternoon,Roads,Vargas & Lagola
Afternoon,Darkside,Alan Walker
Afternoon,Snuff,Slipknot
Afternoon,Welcome to the Family,Avenged Sevenfold
Evening,Be My Lover,La Bouche
Evening,Let Me Entertain You,Robbie Williams
Evening,That Don't Impress Me Much - International Mix,Shania Twain
Evening,Baby Baby,Corona
Evening,Sing Hallelujah!,Dr. Alban
Evening,When You're Gone,Bryan Adams
Evening,Beautiful Life,Ace of Base
Evening,Give Me Novacaine / She's a Rebel,Green Day
Evening,DotA - Radio Edit,Basshunter
Night,Faith,The Weeknd
Night,Give Me Novacaine / She's a Rebel,Green Day
Morning,Det var en gång en fågel,Laser Inc.
Afternoon,Mad World,Timmy Trumpet
Afternoon,Fuego,Timmy Trumpet
Afternoon,Revolution,Hardwell
Afternoon,Narco,Blasterjaxx
Afternoon,For Those About To Rave,Timmy Trumpet
Afternoon,Blow It Up,Timmy Trumpet
Afternoon,Blazin (feat. Enisa),Timmy Trumpet
Afternoon,Party Till We Die (feat. Andrew W.K.),MAKJ
Afternoon,Ininna Tora,Timmy Trumpet
Afternoon,Vivaldi,Timmy Trumpet
Afternoon,WOLFGANG,Timmy Trumpet
Afternoon,Good Morning (feat. YOU),Timmy Trumpet
Afternoon,Dom Dom Yes Yes,Timmy Trumpet
Afternoon,Another Level (ft. Lovespeake),Timmy Trumpet
Evening,De sista ljuva åren,Lasse Stefanz
Evening,Gråt inga tårar,Thorleifs
Evening,Bra vibrationer,Kikki Danielsson
Evening,Hon är sexton år idag,Flamingokvintetten
Evening,Guenerina,Paul Paljett
Evening,Det flammar till,Sannex
Evening,Torparrock,Sven-Ingvars
Evening,Världens bästa servitris,Lotta & Anders Engbergs Orkester
Evening,Waiting,Green Day
Evening,Slipping Through My Fingers,Declan McKenna
Evening,exes,Tate McRae
Evening,Angel Numbers / Ten Toes,Chris Brown
Evening,snowfall,Øneheart
Evening,Hjärtat bankar,Larz-Kristerz
Evening,Ikväll igen,ANGELZ
Evening,Ut i natten,Casanovas
Evening,Svag,Danzbanderz
Evening,Sommar i Göteborg,Arvingarna
Evening,Tänker inte alls gå hem,Arvingarna
Evening,Midsommarnatt,Eddie Meduza
Evening,Låt inte din skugga falla här,Titanix
Evening,FlamingoMedley: Hon är 16 år idag / Hemma hos mig igen / Tintarella di luna / Mitt liv har fått en helt annan mening / Nu är det lördag igen / Lycka till med nästa kille,Streaplers
Evening,Hälsa Gud,Martinez
Evening,Håkan medley - En jävla hitkavalkad: Din tid kommer / Känn ingen sorg för mig Göteborg / Det kommer aldrig va' över för mig / Kom igen Lena! / En vän med en bil / Valborg,Danzbanderz
Evening,I Do,Arvingarna
Evening,Lose My Mind,Danzbanderz
Evening,tystnar i luren,Danzbanderz
Evening,Var ska vi sova inatt,Perikles
Morning,Var ska vi sova inatt,Perikles
Afternoon,Ger du mig naket (går jag i taket),Casanovas
Afternoon,Greatest Love of All,Whitney Houston
Afternoon,When a Man Loves a Woman,Michael Bolton
Afternoon,Marry You,Bruno Mars
Afternoon,Marry Me,Jason Derulo
Afternoon,Careless Whisper,George Michael
Afternoon,I Just Called To Say I Love You,Stevie Wonder
Afternoon,För kärlekens skull,Ted Gärdestad
Afternoon,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James
Afternoon,The Rose,Westlife
Afternoon,Always Be My Baby,Mariah Carey
Afternoon,Stuck On You,Lionel Richie
Evening,Vivaldi,Timmy Trumpet
Evening,Show Them Why You're Better,Rais Shaikh
Evening,My Soldiers Rage,Maul
Evening,Transmission - Armin van Buuren Remix,Eelke Kleijn
Evening,Synergy,Timmy Trumpet
Evening,Shake The Building,W&W
Evening,FATALITY,Kordhell
Evening,Darkness Took You Home,Silencee
Evening,Invincible,Neolux
Evening,Call Me,plenka
Evening,I WONT GIVE UP - HARDSTYLE,Mirin Brah
Evening,Under Pressure,Darrell Story
Morning,Vid hennes sida,Gyllene Tider
Afternoon,My Soldiers Rage,Maul
Afternoon,Transmission - Armin van Buuren Remix,Eelke Kleijn
Afternoon,Synergy,Timmy Trumpet
Afternoon,Shake The Building,W&W
Afternoon,Paul Is Dead,Scooter
Afternoon,Party PPL,Timmy Trumpet
Afternoon,911,R3HAB
Afternoon,Underwater Love - LA Vision Remix,Alok
Afternoon,The Race,Timmy Trumpet
Afternoon,Up & Down,Timmy Trumpet
Afternoon,DEJ,LUA
Afternoon,club heaven,Nessa Barrett
Afternoon,tystnar i luren,Danzbanderz
Afternoon,Sommar i Göteborg,Arvingarna
Afternoon,Campione 2000 - Radio Version,E-Type
Afternoon,Lose My Mind,Danzbanderz
Afternoon,Hjärtat bankar,Larz-Kristerz
Afternoon,Angels Crying,E-Type
Afternoon,Ikväll tar jag chansen,Elisa's
Afternoon,Svag,Danzbanderz
Afternoon,Tänker inte alls gå hem,Arvingarna
Afternoon,Het,Björn Rosenström
Afternoon,Håkan medley - En jävla hitkavalkad: Din tid kommer / Känn ingen sorg för mig Göteborg / Det kommer aldrig va' över för mig / Kom igen Lena! / En vän med en bil / Valborg,Danzbanderz
Afternoon,Får jag lov,Blender
Afternoon,Leende guldbruna ögon,Vikingarna
Afternoon,Bo Diddley,Arvingarna
Afternoon,Fantasi,Freestyle
Evening,Det var en gång en fågel,Laser Inc.
Evening,Sommarnatt,Snowstorm
Evening,Lyssna till ditt hjärta,Friends
Evening,Don't You Want Me,Timmy Trumpet
Morning,The Kids Aren't Alright,The Offspring
Afternoon,Rocka på!,Markoolio
Afternoon,Inga blommor växer på en sjömans grav,Lucianoz
Evening,2002,Anne-Marie
Evening,Dark Horse,Katy Perry
Evening,I Love It,Icona Pop
Evening,The Man,Taylor Swift
Evening,We Can't Stop,Miley Cyrus
Evening,So What,P!nk
Evening,Paparazzi,Lady Gaga
Evening,Just Dance,Lady Gaga
Evening,Clearest Blue,CHVRCHES
Evening,Poker Face,Lady Gaga
Night,Someone Like You,Adele
Night,Don't Stop Believin' (2022 Remaster),Journey
Night,Can't Stop,Red Hot Chili Peppers
Night,WWE: Demon In Your Dreams (Rhea Ripley) [feat. Motionless In White],WWE
Afternoon,Here I Go Again,E-Type
Afternoon,Jag och min far,Magnus Uggla
Afternoon,ÄR MAN FRI SÅ ÄR MAN FRI,Emil Assergård
Afternoon,Gift,Hov1
Afternoon,Profil,De Vet Du
Afternoon,Fuldans,Rolandz
Afternoon,På gator röda och blå,Björns Band
Afternoon,WWE: Demon In Your Dreams (Rhea Ripley) [feat. Motionless In White],WWE
Afternoon,"Vågar du, vågar jag",Sanna Nielsen
Afternoon,If It Makes You Happy,Sheryl Crow
Evening,For Those About To Rave,Timmy Trumpet
Morning,Here I Go Again,E-Type
Morning,Everything's Magic,Angels & Airwaves
Morning,can't look back,mgk
Afternoon,Everything's Magic,Angels & Airwaves
Afternoon,Violence,blink-182
Afternoon,BLI SÅ BRA,vem e du
Afternoon,All By Myself,Céline Dion
Afternoon,Diamonds,Victor Crone
Afternoon,Never Give Up,Maria Sur
Afternoon,Gorgeous,Axel Schylström
Afternoon,Värsta grymma tjejen,Magnus Uggla
Afternoon,Now I Know,Tennessee Tears
Afternoon,Russian Roulette,Tungevaag
Afternoon,Pong Dance,Vigiland
Afternoon,Dying for You (feat. Alex Aris) - Radio Edit,Otto Knows
Afternoon,Shadez Inomhus,De Vet Du
Afternoon,L'amour toujours - Radio Edit,Dzeko & Torres
Afternoon,Desperado,Westlife
Afternoon,Hello My Love,Westlife
Afternoon,Swear It Again - Radio Edit,Westlife
Afternoon,4 sekunder,Magnus Uggla
Afternoon,Dyngrak,Magnus Uggla
Afternoon,På egna ben,Magnus Uggla
Afternoon,IQ,Magnus Uggla
Afternoon,Astrologen,Magnus Uggla
Evening,Centrumhets,Magnus Uggla
Evening,Jag vill - Single version,Magnus Uggla
Evening,Nitar och läder,Magnus Uggla
Evening,"Skandal bjotis (Det är inte kärlek, det är kramp)",Magnus Uggla
Evening,Värsta grymma tjejen,Magnus Uggla
Evening,Fula gubbar,Magnus Uggla
Evening,För kung & fosterland,Magnus Uggla
Evening,Vild & skild,Magnus Uggla
Evening,Nu har pappa laddat bössan,Magnus Uggla
Evening,Oslagbara,Magnus Uggla
Evening,Victoria,Magnus Uggla
Evening,Mitt decennium,Magnus Uggla
Evening,Kan det vara kärlek?,Magnus Uggla
Evening,Häng med på party,Magnus Uggla
Afternoon,Say My Name,David Guetta
Afternoon,Words (feat. Zara Larsson),Alesso
Evening,The Power of Love,Céline Dion
Evening,When a Man Loves a Woman,Michael Bolton
Evening,Just the Way You Are,Bruno Mars
Evening,Wonderful Tonight,Eric Clapton
Evening,Marry You,Bruno Mars
Evening,Photograph,Ed Sheeran
Evening,I Will Always Love You,Whitney Houston
Evening,Always Be My Baby,Mariah Carey
Evening,Ta mig till havet,Peter Lundblad
Evening,Himlen runt hörnet,Lisa Nilsson
Evening,När vi två blir en,Gyllene Tider
Morning,9 lives,mgk
Afternoon,Hälsa Gud,Martinez
Afternoon,Som isarna - När det blir vår,Orup
Afternoon,Kom hit om du törs,Anita Lindblom
Afternoon,Catch the Moon,Stefan Andersson
Afternoon,Don't You Worry Child - Radio Edit,Swedish House Mafia
Afternoon,Last Resort,Papa Roach
Afternoon,Remember,Becky Hill
Afternoon,Rasputin,Majestic
Afternoon,Heaven,DJ Sammy
Afternoon,Call on Me - Radio Mix,Eric Prydz
Afternoon,L'Amour Toujours,Gigi D'Agostino
Afternoon,Cry for You,September
Afternoon,One More Time,Daft Punk
Afternoon,Infinity 2008 - Klaas Vocal Edit,Guru Josh Project
Afternoon,Children,Robert Miles
Evening,Dom Dom Yes Yes,Timmy Trumpet
Evening,Up & Down,Timmy Trumpet
Evening,Justin's Song (Timmy Trumpet Remix) - Radio Edit,Riotron
Evening,The Race,Timmy Trumpet
Evening,Therapy,Timmy Trumpet
Evening,The Prayer (feat. Zafrir),Timmy Trumpet
Evening,Tonight,Timmy Trumpet
Evening,Dumb,Timmy Trumpet
Night,911,R3HAB
Night,Oh Fortuna - Carmina Burana,Timmy Trumpet
Night,Never Let Me Go,Timmy Trumpet
Night,Project X,Timmy Trumpet
Night,Stay Mine,Timmy Trumpet
Night,Eternity,Timmy Trumpet
Night,Toca (feat. Timmy Trumpet & KSHMR),Carnage
Night,Synergy,Timmy Trumpet
Night,Underwater Love - LA Vision Remix,Alok
Night,Punjabi,Timmy Trumpet
Night,Prizm ft. Sweet Minxxx,Steve Aoki
Night,Call Me (with R3HAB & Timmy Trumpet),Gabry Ponte
Night,Best Thing,Timmy Trumpet
Night,Turn The Lights Down Low (with R3HAB),Timmy Trumpet
Night,Mad World,Timmy Trumpet
Night,Metaphor,Alok
Night,"Better Off (Alone, Pt. III) - Timmy Trumpet Remix",Alan Walker
Night,Freaks,Timmy Trumpet
Night,Fuego,Timmy Trumpet
Night,Aria,Argy
Night,LATATA,(G)I-DLE
Night,Up All Night,blink-182
Night,acting like that (feat. Machine Gun Kelly),YUNGBLUD
Night,When You Say Nothing At All,Ronan Keating
Night,Dance The Night Away,TWICE
Night,I Will Always Love You,Whitney Houston
Night,The Anthem,Good Charlotte
Night,Kärleken är,Jill Johnson
Night,(Everything I Do) I Do It For You,Bryan Adams
Night,Forever Young,BLACKPINK
Night,Magic Shop,BTS
Night,Voices,Stray Kids
Morning,acting like that (feat. Machine Gun Kelly),YUNGBLUD
Afternoon,jar of hearts,Christina Perri
Afternoon,Du & Jag,Einár
Afternoon,California - Tchad Blake Mix,Phantom Planet
Afternoon,Freestyler,Bomfunk MC's
Afternoon,The Fox (What Does the Fox Say?),Ylvis
Afternoon,The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup
Afternoon,Just the Girl,The Click Five
